LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
64,64,64,57,61,61,61,57,58,58,58,56,53,53,53,56,44,45,45,45,44,43,45,45,45,43,35,69,66,50,58,57,41,59,46,60,57,61,43,65,51,68,57,67,80,66,63,20,65,57,66,51,38,28,27,7,14,10,8,7,65
63,63,63,54,59,59,59,54,57,57,57,53,52,52,52,53,38,41,41,41,38,37,40,40,40,37,23,68,75,58,54,53,34,27,44,63,46,49,54,56,52,65,67,67,87,58,47,15,68,54,71,56,20,16,21,6,10,13,12,9,65
64,64,64,61,62,62,62,61,60,60,60,61,55,55,55,61,49,48,48,48,49,47,46,46,46,47,47,64,58,55,56,62,51,37,46,58,78,81,62,60,65,68,63,79,83,59,67,35,64,56,66,64,38,27,13,6,6,12,10,6,65
64,64,64,64,65,65,65,64,62,62,62,60,52,52,52,60,41,37,37,37,41,39,33,33,33,39,28,67,44,56,44,72,32,34,28,71,80,81,73,70,62,58,57,52,64,60,27,16,65,47,62,65,12,16,14,11,9,15,10,15,65
63,63,63,57,60,60,60,57,58,58,58,57,55,55,55,57,47,48,48,48,47,46,47,47,47,46,32,66,68,60,52,60,42,22,41,62,60,65,52,57,46,64,56,77,83,59,56,25,62,53,49,48,34,40,25,9,6,13,6,9,65
63,63,63,58,60,60,60,58,59,59,59,57,56,56,56,57,43,46,46,46,43,40,43,43,43,40,61,69,74,65,68,65,61,69,51,70,26,31,37,60,31,72,55,52,82,61,67,19,57,58,65,72,28,21,22,16,10,15,11,16,65
63,63,63,57,59,59,59,57,55,55,55,55,49,49,49,55,43,41,41,41,43,41,41,41,41,41,44,65,64,59,55,57,49,64,42,58,64,64,61,55,62,74,66,67,80,65,52,22,65,32,69,57,37,14,13,8,12,13,9,6,65
63,63,63,61,62,62,62,61,60,60,60,60,53,53,53,60,45,42,42,42,45,43,38,38,38,43,46,68,59,57,54,61,61,37,51,60,74,78,59,62,64,67,55,60,61,63,38,14,61,52,63,52,33,22,23,14,8,15,5,7,65
63,63,63,64,63,63,63,64,62,62,62,64,58,58,58,64,57,54,54,54,57,56,53,53,53,56,64,60,53,58,62,68,57,53,54,64,77,84,61,65,88,62,85,61,65,56,68,48,64,55,50,60,31,52,45,7,16,10,6,10,65
61,61,61,66,64,64,64,66,63,63,63,64,53,53,53,64,48,40,40,40,48,44,33,33,33,44,61,62,34,60,54,73,51,40,38,69,86,83,80,56,75,75,68,60,46,63,39,15,53,54,49,50,18,21,28,13,7,9,7,6,65
64,64,64,63,63,63,63,63,60,60,60,61,53,53,53,61,49,43,43,43,49,47,42,42,42,47,47,67,59,52,54,65,56,33,34,66,80,86,85,59,74,66,67,67,63,58,32,31,61,52,69,58,30,34,18,7,13,15,12,8,65
63,63,63,58,60,60,60,58,57,57,57,56,50,50,50,56,40,37,37,37,40,39,34,34,34,39,38,69,64,51,41,56,53,33,45,56,72,70,60,59,60,72,62,64,61,56,30,17,68,50,58,64,21,15,15,8,9,9,8,11,65
64,64,64,63,65,65,65,63,62,62,62,62,55,55,55,62,49,44,44,44,49,47,40,40,40,47,34,59,53,61,72,72,59,49,43,62,81,87,77,63,80,65,60,63,49,61,41,38,71,46,62,59,22,23,31,12,18,17,18,14,65
63,63,63,58,60,60,60,58,57,57,57,57,50,50,50,57,41,40,40,40,41,40,39,39,39,40,32,55,69,48,65,59,32,33,35,59,81,72,76,65,64,72,66,83,78,59,76,10,64,54,55,58,24,13,10,13,14,5,15,11,65
63,63,63,62,62,62,62,62,61,61,61,62,58,58,58,62,53,52,52,52,53,51,48,48,48,51,58,63,58,55,61,59,56,52,48,60,71,69,72,69,73,64,72,80,73,58,70,52,67,61,64,66,28,33,25,15,8,16,16,12,65
63,63,63,59,62,62,62,59,60,60,60,57,55,55,55,57,44,45,45,45,44,43,44,44,44,43,32,67,61,52,58,54,57,50,46,59,69,74,61,67,62,61,69,52,72,58,57,35,69,65,65,64,22,35,18,15,13,15,13,13,65
64,64,64,62,63,63,63,62,60,60,60,60,51,51,51,60,47,41,41,41,47,46,40,40,40,46,41,64,58,53,54,63,41,39,33,60,90,90,73,62,51,64,58,62,58,58,44,23,65,51,60,64,37,25,21,12,16,15,8,12,65
63,63,63,63,64,64,64,63,64,64,64,62,59,59,59,62,51,50,50,50,51,50,46,46,46,50,43,58,58,63,55,66,49,45,57,62,73,74,72,71,63,71,58,59,63,63,55,37,63,65,62,60,24,32,43,7,11,7,11,9,65
63,63,63,60,61,61,61,60,60,60,60,58,52,52,52,58,41,40,40,40,41,40,38,38,38,40,32,65,63,59,57,68,53,32,45,67,73,77,86,51,70,64,75,57,81,55,32,13,56,48,59,51,28,15,19,5,9,9,12,14,65
64,64,64,60,62,62,62,60,60,60,60,58,52,52,52,58,42,40,40,40,42,39,38,38,38,39,40,66,64,54,57,64,54,27,37,62,63,69,68,63,59,62,65,67,80,61,56,11,65,57,64,62,22,15,17,11,5,8,7,10,65
64,64,64,67,66,66,66,67,65,65,65,67,60,60,60,67,53,49,49,49,53,50,43,43,43,50,67,65,66,65,57,69,69,57,57,70,79,67,66,66,64,60,53,67,44,55,38,34,63,63,80,62,55,23,14,9,6,12,8,12,65
60,60,60,65,64,64,64,65,63,63,63,64,58,58,58,64,53,49,49,49,53,51,44,44,44,51,61,63,41,56,51,73,56,60,56,70,75,72,66,58,68,59,51,61,52,60,52,35,61,60,61,61,29,41,44,8,11,8,8,11,65
64,64,64,62,63,63,63,62,62,62,62,62,56,56,56,62,47,46,46,46,47,44,42,42,42,44,40,62,60,60,54,66,54,42,50,67,81,78,64,53,59,64,80,78,78,50,70,29,64,59,64,54,22,17,17,8,13,9,11,6,65
58,58,58,65,62,62,62,65,61,61,61,63,54,54,54,63,50,43,43,43,50,47,38,38,38,47,62,53,32,58,54,73,59,57,49,67,88,81,87,58,83,61,78,54,50,56,32,23,58,49,46,54,39,26,29,14,8,8,14,6,65
63,63,63,60,61,61,61,60,59,59,59,59,53,53,53,59,43,43,43,43,43,41,40,40,40,41,44,66,63,56,58,57,42,30,40,63,62,68,69,63,64,64,79,72,76,50,62,17,68,58,62,64,21,23,14,9,8,8,9,9,65
63,63,63,64,63,63,63,64,61,61,61,63,55,55,55,63,52,48,48,48,52,50,47,47,47,50,58,59,53,60,42,60,37,34,48,62,87,87,74,62,77,60,66,72,78,52,58,24,72,50,66,54,50,32,22,15,16,7,6,14,65
62,62,62,65,63,63,63,65,63,63,63,64,58,58,58,64,50,46,46,46,50,47,39,39,39,47,63,65,51,63,42,68,47,36,62,67,76,81,78,44,68,65,52,70,57,61,33,20,62,57,47,57,32,32,26,14,13,7,10,9,65
64,64,64,64,63,63,63,64,60,60,60,63,52,52,52,63,47,39,39,39,47,43,34,34,34,43,58,61,47,54,58,68,60,40,41,65,80,90,72,65,56,69,60,75,68,60,27,16,65,41,56,55,21,13,13,11,14,13,5,14,65
64,64,64,61,62,62,62,61,60,60,60,59,55,55,55,59,46,44,44,44,46,44,42,42,42,44,51,65,63,57,54,61,49,31,45,64,59,63,60,67,57,66,56,58,78,60,44,26,65,59,65,60,21,25,27,10,11,14,11,12,65
64,64,64,62,62,62,62,62,60,60,60,60,55,55,55,60,50,48,48,48,50,50,49,49,49,50,51,62,68,60,43,60,47,37,45,62,75,80,69,64,57,66,67,51,67,56,55,38,62,55,70,53,42,35,28,12,9,13,6,8,65
64,64,64,59,61,61,61,59,57,57,57,57,49,49,49,57,43,38,38,38,43,41,37,37,37,41,34,62,69,49,57,59,40,29,34,62,76,77,76,69,79,72,88,72,69,58,30,15,58,45,59,65,22,14,19,6,7,5,15,11,65
63,63,63,56,60,60,60,56,57,57,57,56,55,55,55,56,48,50,50,50,48,47,50,50,50,47,42,56,74,59,55,53,44,38,46,61,48,66,42,66,47,71,59,67,82,53,64,40,69,55,63,59,39,33,19,14,13,15,8,10,65
63,63,63,58,60,60,60,58,58,58,58,58,54,54,54,58,43,45,45,45,43,41,43,43,43,41,40,64,67,57,60,58,55,40,50,62,65,67,55,55,62,68,80,75,83,58,84,18,62,55,56,61,20,22,19,11,11,10,7,10,65
63,63,63,56,59,59,59,56,55,55,55,55,50,50,50,55,42,42,42,42,42,40,43,43,43,40,44,64,71,51,61,58,31,31,31,61,45,54,46,64,32,70,64,69,93,53,57,19,66,52,63,64,29,21,17,12,7,11,9,5,65
64,64,64,62,62,62,62,62,60,60,60,61,53,53,53,61,48,43,43,43,48,46,41,41,41,46,50,65,59,55,54,62,41,36,39,62,80,77,77,60,72,65,62,72,79,55,47,32,65,54,57,58,23,16,30,14,6,7,16,16,65
64,64,64,60,61,61,61,60,59,59,59,58,53,53,53,58,44,44,44,44,44,42,43,43,43,42,46,61,64,59,51,60,51,32,48,61,67,68,66,59,78,75,77,55,79,55,61,23,67,55,58,48,28,21,23,16,15,8,9,12,65
63,63,63,62,63,63,63,62,61,61,61,61,54,54,54,61,47,44,44,44,47,44,40,40,40,44,42,64,54,60,51,61,48,41,42,60,79,88,74,59,69,68,74,74,70,61,63,28,64,53,54,58,21,16,21,7,7,12,6,14,65
62,62,62,62,62,62,62,62,63,63,63,64,64,64,64,64,62,62,62,62,62,61,58,58,58,61,53,55,60,68,34,62,42,42,68,66,72,76,70,61,61,64,68,91,74,57,55,62,61,56,45,65,44,52,51,7,11,14,9,8,65
60,60,60,65,63,63,63,65,65,65,65,66,61,61,61,66,55,52,52,52,55,53,46,46,46,53,68,50,48,69,61,71,67,67,72,66,75,73,76,62,82,57,70,52,61,41,44,25,66,62,69,56,30,43,53,6,7,14,12,15,65
63,63,63,62,63,63,63,62,62,62,62,61,55,55,55,61,43,40,40,40,43,40,35,35,35,40,51,68,62,59,58,60,42,67,49,63,69,68,59,62,68,61,66,61,55,65,51,12,67,62,61,62,20,16,14,8,13,8,14,11,65
66,66,66,65,66,66,66,65,63,63,63,63,60,60,60,63,61,58,58,58,61,60,60,60,60,60,54,63,65,67,64,67,57,41,34,67,73,75,58,64,60,64,72,67,75,62,69,59,68,58,31,65,46,56,55,6,9,12,7,12,65
64,64,64,52,57,57,57,52,54,54,54,50,51,51,51,50,40,46,46,46,40,40,48,48,48,40,48,72,80,46,65,38,59,43,38,63,32,30,38,66,40,70,43,48,93,66,61,35,71,58,60,68,35,36,12,14,8,14,11,10,65
63,63,63,60,62,62,62,60,59,59,59,58,52,52,52,58,42,40,40,40,42,40,37,37,37,40,39,70,67,56,44,66,44,38,44,62,63,70,68,58,65,67,61,57,61,64,47,20,60,51,68,56,19,14,22,5,9,7,9,5,65
64,64,64,63,63,63,63,63,62,62,62,61,54,54,54,61,46,45,45,45,46,44,43,43,43,44,54,61,59,59,59,63,49,54,42,64,69,78,82,62,86,66,72,63,75,60,75,23,66,59,43,62,41,12,15,16,7,7,12,11,65
64,64,64,62,64,64,64,62,61,61,61,61,54,54,54,61,47,43,43,43,47,45,41,41,41,45,45,63,61,56,52,63,48,38,38,65,78,76,70,65,62,64,79,69,69,62,42,21,65,57,55,58,26,25,24,7,7,7,15,13,65
64,64,64,63,63,63,63,63,61,61,61,62,55,55,55,62,51,46,46,46,51,49,44,44,44,49,55,62,61,60,63,57,53,41,56,53,90,90,79,64,88,70,90,66,57,58,43,34,65,58,59,62,40,25,21,9,13,16,13,13,65
63,63,63,65,64,64,64,65,64,64,64,65,58,58,58,65,51,48,48,48,51,47,43,43,43,47,62,64,53,63,59,68,60,50,52,67,74,75,71,63,69,61,64,72,62,64,65,30,62,57,56,48,37,24,15,6,12,14,9,16,65
64,64,64,64,64,64,64,64,63,63,63,64,57,57,57,64,52,49,49,49,52,50,48,48,48,50,54,56,64,64,45,67,28,29,46,65,77,84,74,58,56,64,65,63,77,47,63,28,68,63,59,55,30,40,35,12,16,9,6,15,65
64,64,64,61,62,62,62,61,60,60,60,60,53,53,53,60,43,41,41,41,43,40,37,37,37,40,54,64,64,59,59,62,50,45,48,66,57,64,70,68,55,67,70,63,73,62,44,13,63,47,65,54,26,11,11,16,10,12,16,7,65
59,59,59,64,62,62,62,64,64,64,64,64,59,59,59,64,51,48,48,48,51,48,41,41,41,48,61,56,45,63,59,72,52,48,59,63,76,70,77,58,72,56,59,64,58,59,50,30,59,66,54,57,27,29,32,14,11,13,11,13,65
58,58,58,64,63,63,63,64,64,64,64,65,60,60,60,65,51,47,47,47,51,47,37,37,37,47,69,55,41,65,45,67,56,44,60,68,68,67,69,57,71,61,45,66,38,48,36,23,68,69,48,59,44,26,23,7,9,13,6,9,65
66,66,66,64,65,65,65,64,63,63,63,63,58,58,58,63,53,51,51,51,53,51,49,49,49,51,56,66,65,67,55,67,52,40,49,68,67,67,58,64,63,66,54,63,74,57,49,35,69,49,61,59,39,38,31,13,11,5,7,5,65
61,61,61,63,62,62,62,63,63,63,63,64,63,63,63,64,65,64,64,64,65,64,63,63,63,64,58,57,59,65,41,62,57,47,60,65,70,68,74,66,72,62,71,88,67,59,78,58,62,61,45,61,62,61,62,9,6,6,12,13,65
63,63,63,59,62,62,62,59,60,60,60,58,53,53,53,58,42,42,42,42,42,40,39,39,39,40,35,66,66,55,52,57,38,28,48,64,68,71,65,61,55,64,65,59,64,55,57,21,67,58,62,60,24,15,18,10,8,7,10,12,65
63,63,63,62,63,63,63,62,61,61,61,61,54,54,54,61,44,43,43,43,44,42,39,39,39,42,35,61,51,58,57,65,53,33,48,62,85,88,70,60,71,69,58,67,75,60,65,15,59,55,60,50,14,27,19,8,15,12,7,13,65
64,64,64,54,58,58,58,54,53,53,53,53,48,48,48,53,42,43,43,43,42,42,46,46,46,42,30,70,70,49,67,57,36,33,34,55,55,66,47,61,35,68,67,59,90,48,63,24,63,45,50,49,23,36,28,12,5,15,13,9,65
64,64,64,63,63,63,63,63,62,62,62,62,56,56,56,62,47,44,44,44,47,45,41,41,41,45,55,68,63,58,62,63,59,48,52,63,73,74,75,60,64,62,73,63,60,56,55,25,66,59,58,69,19,25,27,15,12,9,14,12,65
64,64,64,60,61,61,61,60,58,58,58,58,53,53,53,58,46,45,45,45,46,46,47,47,47,46,51,66,68,56,59,61,59,57,44,58,68,79,66,54,60,66,71,48,78,60,55,38,65,51,63,56,19,45,19,6,6,6,7,12,65
64,64,64,62,62,62,62,62,60,60,60,61,56,56,56,61,54,51,51,51,54,53,50,50,50,53,55,61,62,56,55,63,58,49,51,63,76,80,70,64,70,68,90,63,71,58,56,51,63,51,60,67,25,39,41,12,6,13,10,9,65
64,64,64,58,61,61,61,58,57,57,57,55,49,49,49,55,40,38,38,38,40,39,38,38,38,39,35,68,65,47,51,64,33,29,35,64,56,62,59,60,65,67,73,54,72,56,27,20,69,46,67,63,21,23,20,9,12,9,13,12,65
64,64,64,61,63,63,63,61,62,62,62,61,56,56,56,61,45,46,46,46,45,43,42,42,42,43,38,67,61,61,53,64,39,32,57,69,70,73,64,57,67,61,61,67,65,59,65,19,64,52,56,61,41,19,18,6,12,5,12,9,65
63,63,63,57,59,59,59,57,57,57,57,57,52,52,52,57,44,43,43,43,44,41,40,40,40,41,49,68,66,54,58,57,47,19,44,62,54,67,56,50,65,71,61,74,85,53,41,33,63,54,66,54,28,13,12,8,12,6,7,15,65
64,64,64,63,63,63,63,63,61,61,61,60,52,52,52,60,44,40,40,40,44,41,36,36,36,41,35,71,48,58,69,72,56,42,36,68,76,73,83,57,79,57,65,64,58,50,36,21,70,39,62,59,29,16,19,15,9,12,7,7,65
64,64,64,56,60,60,60,56,57,57,57,54,55,55,55,54,53,56,56,56,53,55,61,61,61,55,22,67,71,58,58,50,39,21,34,60,62,65,51,66,61,62,76,61,79,53,62,53,69,55,57,60,55,58,54,15,13,8,8,7,65
64,64,64,64,63,63,63,64,62,62,62,65,61,61,61,65,65,61,61,61,65,64,61,61,61,64,64,64,65,65,44,63,57,29,56,65,80,84,65,62,60,63,73,81,75,57,50,57,58,54,57,56,58,58,59,10,10,11,12,6,65
64,64,64,55,59,59,59,55,54,54,54,52,46,46,46,52,40,37,37,37,40,39,40,40,40,39,26,62,76,53,51,50,31,25,22,64,60,78,49,61,52,67,67,51,79,54,45,20,65,41,58,61,17,18,22,10,6,6,6,12,65
58,58,58,63,62,62,62,63,64,64,64,62,60,60,60,62,54,53,53,53,54,53,47,47,47,53,58,55,49,70,48,62,56,41,67,70,73,68,92,55,78,62,55,33,30,39,40,48,62,62,55,62,41,45,54,14,12,11,11,15,65
63,63,63,64,63,63,63,64,62,62,62,61,54,54,54,61,43,38,38,38,43,40,35,35,35,40,65,66,64,62,59,66,45,43,42,61,65,69,71,65,68,62,67,44,63,60,33,12,62,62,54,60,14,19,13,12,8,11,6,9,65
64,64,64,63,63,63,63,63,60,60,60,61,51,51,51,61,46,39,39,39,46,43,37,37,37,43,53,68,58,51,48,65,56,60,30,63,79,75,68,57,60,62,69,76,68,58,36,18,69,55,58,64,29,15,17,9,12,7,11,10,65
64,64,64,59,60,60,60,59,57,57,57,58,51,51,51,58,45,42,42,42,45,43,40,40,40,43,52,64,65,55,64,57,49,57,47,60,65,71,61,63,57,67,72,72,83,61,51,17,66,41,48,64,23,18,20,7,14,10,13,15,65
62,62,62,58,61,61,61,58,60,60,60,56,55,55,55,56,43,46,46,46,43,42,44,44,44,42,31,65,65,62,53,61,28,25,43,64,55,55,62,62,52,62,68,59,76,54,51,25,63,58,47,51,23,36,23,10,7,5,11,7,64
63,63,63,60,60,60,60,60,57,57,57,58,47,47,47,58,42,37,37,37,42,41,38,38,38,41,55,62,69,55,57,55,50,21,32,56,87,87,72,55,62,67,88,48,68,58,58,20,60,50,46,60,19,14,12,14,12,15,13,15,64
60,60,60,63,62,62,62,63,61,61,61,62,55,55,55,62,47,41,41,41,47,44,34,34,34,44,50,62,46,57,52,66,45,29,54,64,85,86,84,53,84,62,72,71,46,56,34,27,60,54,57,55,19,16,18,11,11,9,13,16,64
62,62,62,63,62,62,62,63,60,60,60,63,55,55,55,63,51,45,45,45,51,50,42,42,42,50,61,62,59,56,48,64,46,46,56,62,91,90,61,58,72,62,74,70,62,51,38,20,56,53,63,51,24,36,34,8,13,13,8,9,64
63,63,63,55,58,58,58,55,55,55,55,55,50,50,50,55,41,42,42,42,41,40,40,40,40,40,30,64,62,53,57,52,50,42,50,56,63,71,67,66,59,68,65,70,80,49,58,20,67,40,62,60,22,19,17,15,6,13,8,7,64
63,63,63,55,59,59,59,55,58,58,58,56,57,57,57,56,46,51,51,51,46,44,48,48,48,44,40,68,71,61,60,47,45,35,50,62,38,53,48,60,56,66,93,82,87,59,76,47,67,60,62,65,33,19,15,12,14,13,16,13,64
61,61,61,63,62,62,62,63,61,61,61,62,55,55,55,62,53,46,46,46,53,51,43,43,43,51,53,53,57,52,67,62,63,50,48,64,91,91,90,68,89,66,82,69,45,57,38,32,56,55,65,47,33,35,32,12,5,12,9,12,64
63,63,63,57,58,58,58,57,56,56,56,56,52,52,52,56,47,46,46,46,47,46,45,45,45,46,49,69,67,60,59,52,54,39,52,53,65,65,66,57,42,66,74,61,71,58,37,38,68,40,70,53,32,30,30,9,5,9,8,7,64
63,63,63,55,59,59,59,55,57,57,57,54,54,54,54,54,43,45,45,45,43,41,43,43,43,41,39,68,67,63,54,55,50,39,41,58,42,52,33,59,61,70,63,58,88,64,44,42,62,56,62,61,28,16,19,10,11,16,10,10,64
63,63,63,57,59,59,59,57,56,56,56,55,49,49,49,55,42,41,41,41,42,40,41,41,41,40,33,67,64,52,54,56,40,28,31,62,68,64,64,52,59,67,66,68,80,53,59,18,67,49,58,58,22,26,23,10,8,7,13,15,64
63,63,63,61,61,61,61,61,59,59,59,59,51,51,51,59,43,38,38,38,43,41,35,35,35,41,43,65,55,52,59,63,49,44,35,64,76,79,70,58,68,68,71,74,67,58,42,16,61,50,57,48,14,18,15,6,9,13,8,10,64
62,62,62,58,59,59,59,58,58,58,58,57,53,53,53,57,43,43,43,43,43,42,41,41,41,42,47,64,71,62,59,59,49,63,43,57,61,64,51,58,59,62,69,67,80,61,43,15,60,52,69,48,25,32,13,8,8,11,12,8,64
63,63,63,53,58,58,58,53,54,54,54,53,52,52,52,53,43,47,47,47,43,43,47,47,47,43,31,64,72,57,56,51,55,52,42,60,44,58,35,63,32,70,34,62,90,53,66,29,64,46,76,68,21,43,23,15,15,13,11,13,64
62,62,62,59,61,61,61,59,58,58,58,57,52,52,52,57,46,45,45,45,46,46,47,47,47,46,28,63,64,54,54,57,37,32,32,65,75,77,68,61,60,57,75,67,70,56,62,16,64,51,66,54,34,40,35,8,7,6,6,9,64
63,63,63,57,60,60,60,57,56,56,56,55,48,48,48,55,41,37,37,37,41,39,37,37,37,39,32,64,65,49,48,62,37,32,29,58,69,73,69,54,69,70,76,69,73,52,37,18,66,47,67,47,14,19,21,9,16,16,9,12,64
62,62,62,66,63,63,63,66,63,63,63,65,57,57,57,65,54,48,48,48,54,52,45,45,45,52,72,65,56,65,45,64,43,34,54,63,82,82,83,54,70,65,66,71,57,67,61,11,59,58,59,52,45,38,39,13,15,14,12,13,64
63,63,63,60,62,62,62,60,60,60,60,60,56,56,56,60,48,47,47,47,48,45,43,43,43,45,42,62,57,56,65,60,42,41,49,61,71,68,75,61,77,61,73,82,74,60,57,33,70,57,64,67,34,24,17,8,7,13,15,14,64
63,63,63,60,61,61,61,60,59,59,59,59,54,54,54,59,48,45,45,45,48,47,44,44,44,47,45,64,66,57,52,60,45,48,42,61,70,71,70,67,66,65,77,64,58,52,41,34,65,50,57,54,30,32,25,11,7,13,16,12,64
58,58,58,63,62,62,62,63,63,63,63,63,59,59,59,63,53,51,51,51,53,51,44,44,44,51,59,55,38,65,39,67,54,38,64,64,71,67,87,58,78,68,47,62,38,62,47,22,60,61,49,60,55,45,42,13,13,7,9,11,64
65,65,65,63,63,63,63,63,60,60,60,62,53,53,53,62,49,45,45,45,49,47,44,44,44,47,61,63,60,50,65,68,54,51,40,61,79,84,65,57,44,72,53,70,86,57,56,35,61,62,45,55,38,19,15,13,13,9,6,11,64
63,63,63,60,61,61,61,60,58,58,58,59,51,51,51,59,44,41,41,41,44,42,40,40,40,42,55,66,64,59,58,61,43,36,40,58,68,69,57,63,59,63,69,60,68,61,79,13,62,50,69,59,26,15,22,13,12,9,13,15,64
63,63,63,56,59,59,59,56,55,55,55,55,50,50,50,55,46,45,45,45,46,46,47,47,47,46,36,65,67,50,44,52,30,31,35,56,69,76,50,62,49,71,63,65,81,49,63,32,63,55,61,51,35,32,26,12,12,7,7,8,64
62,62,62,61,62,62,62,61,61,61,61,60,55,55,55,60,44,42,42,42,44,42,38,38,38,42,49,63,64,61,58,64,49,59,50,64,66,68,60,57,59,64,60,59,65,62,40,15,59,59,62,64,19,25,22,11,9,14,6,14,64
63,63,63,60,61,61,61,60,58,58,58,58,49,49,49,58,43,40,40,40,43,41,39,39,39,41,33,60,62,53,54,61,56,33,31,59,86,84,83,59,68,64,84,70,70,59,65,20,65,45,63,60,29,12,13,12,14,12,12,13,64
64,64,64,64,63,63,63,64,61,61,61,63,55,55,55,63,47,42,42,42,47,43,37,37,37,43,64,67,55,62,58,68,59,42,55,61,77,75,66,58,66,72,69,66,69,58,44,19,65,48,62,65,22,14,17,7,7,10,12,14,64
62,62,62,61,60,60,60,61,58,58,58,60,52,52,52,60,49,44,44,44,49,47,43,43,43,47,54,61,63,59,50,63,30,31,45,60,75,79,87,57,56,64,69,75,79,59,45,19,59,39,55,60,35,25,26,9,10,12,11,13,64
61,61,61,64,62,62,62,64,61,61,61,62,54,54,54,62,49,43,43,43,49,46,39,39,39,46,63,68,35,56,58,65,56,51,46,59,78,83,72,55,66,66,77,60,63,65,35,36,63,58,61,61,31,21,24,9,13,8,7,13,64
57,57,57,63,60,60,60,63,60,60,60,62,51,51,51,62,47,39,39,39,47,43,34,34,34,43,62,57,31,48,43,69,40,36,41,66,83,87,83,56,71,47,48,56,65,37,33,18,61,59,46,52,25,20,24,7,10,11,13,13,64
59,59,59,63,62,62,62,63,62,62,62,63,56,56,56,63,48,43,43,43,48,45,35,35,35,45,56,64,39,58,53,66,61,49,54,62,77,76,74,63,78,58,66,65,43,55,38,26,61,59,56,63,21,27,21,8,7,8,13,14,64
63,63,63,59,60,60,60,59,56,56,56,57,49,49,49,57,41,37,37,37,41,40,35,35,35,40,45,70,68,48,47,59,44,42,42,60,75,77,56,60,68,62,69,59,61,59,41,18,58,46,67,60,17,15,15,15,9,9,13,12,64
62,62,62,60,61,61,61,60,60,60,60,59,52,52,52,59,40,38,38,38,40,39,34,34,34,39,36,69,62,56,58,58,46,29,47,61,76,78,73,62,67,54,59,58,63,51,32,11,63,56,61,57,19,13,15,6,14,11,10,10,64
63,63,63,60,60,60,60,60,56,56,56,58,48,48,48,58,46,39,39,39,46,44,39,39,39,44,45,64,57,49,60,59,51,35,31,58,86,93,79,55,79,70,75,76,76,50,39,19,57,46,57,53,29,19,18,13,12,10,14,15,64
62,62,62,57,60,60,60,57,57,57,57,55,51,51,51,55,40,40,40,40,40,39,37,37,37,39,32,67,63,54,54,57,47,40,39,62,55,63,65,63,65,63,66,59,68,59,33,19,65,49,52,51,20,23,17,7,12,8,12,12,64
62,62,62,55,58,58,58,55,56,56,56,55,55,55,55,55,45,47,47,47,45,44,46,46,46,44,41,64,75,59,54,53,54,36,54,59,46,54,52,62,53,67,69,74,76,58,70,23,65,50,62,64,25,34,28,14,6,15,8,14,64
62,62,62,61,61,61,61,61,59,59,59,59,52,52,52,59,44,40,40,40,44,41,37,37,37,41,49,68,62,59,59,65,48,42,40,65,69,71,70,43,76,67,71,64,67,60,40,24,59,53,65,60,19,20,17,14,11,12,11,14,64
62,62,62,55,58,58,58,55,55,55,55,53,48,48,48,53,39,37,37,37,39,37,37,37,37,37,27,65,67,54,54,58,38,32,27,64,60,55,59,54,56,68,67,63,79,59,26,15,61,43,60,51,30,13,18,14,8,12,15,15,64
62,62,62,61,61,61,61,61,60,60,60,60,56,56,56,60,47,46,46,46,47,44,41,41,41,44,48,65,52,56,58,64,61,35,54,64,66,61,74,62,57,70,56,74,78,68,41,33,59,54,69,51,31,21,19,14,12,11,12,7,64
63,63,63,56,58,58,58,56,54,54,54,54,47,47,47,54,41,39,39,39,41,39,39,39,39,39,43,70,68,49,61,51,55,40,34,57,58,69,65,57,58,65,75,69,73,62,51,22,67,38,59,55,25,18,10,12,6,16,6,12,64
62,62,62,59,61,61,61,59,59,59,59,57,52,52,52,57,41,39,39,39,41,39,36,36,36,39,32,64,62,50,64,68,54,41,39,63,61,64,75,60,78,70,71,67,65,64,30,17,60,57,65,57,19,20,20,12,7,13,8,11,64
63,63,63,59,61,61,61,59,60,60,60,59,55,55,55,59,44,44,44,44,44,42,39,39,39,42,36,65,60,61,62,62,58,29,57,60,72,69,68,61,67,67,76,68,67,56,33,31,62,52,60,46,33,11,15,10,15,14,15,15,64
63,63,63,60,61,61,61,60,58,58,58,60,51,51,51,60,45,42,42,42,45,43,39,39,39,43,45,63,58,51,40,60,37,31,46,60,81,85,63,65,84,64,54,75,74,51,52,14,63,46,60,65,32,18,17,12,8,13,14,16,64
63,63,63,64,63,63,63,64,63,63,63,64,59,59,59,64,53,49,49,49,53,50,44,44,44,50,65,59,65,65,49,67,49,32,60,65,70,76,72,57,61,68,64,74,70,55,27,33,62,58,47,55,44,28,21,15,8,12,8,12,64
